INPUT_TABLE,,,,,,
Variable ID,,,,,,
StubTranTechCost,,,,,,
,,,,,,
region,supplysector,tranSubsector,stub-technology,year,minicam.non.energy.input,input-cost
MI,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
MN,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
MO,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
MS,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
MT,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
NC,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
ND,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
NE,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
NH,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
NJ,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
NM,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
NV,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
NY,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
OH,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
OK,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
OR,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
PA,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
RI,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
SC,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
SD,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
TN,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
TX,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
UT,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
VA,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
VT,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
WA,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
WI,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
WV,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
WY,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
AK,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
AL,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
AR,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
AZ,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
CA,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
CO,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
CT,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
DC,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
DE,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
FL,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
GA,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
HI,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
IA,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
ID,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
IL,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
IN,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
KS,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
KY,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
LA,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
MA,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
MD,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
ME,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
MI,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
MN,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
MO,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
MS,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
MT,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
NC,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
ND,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
NE,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
NH,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
NJ,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
NM,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
NV,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
NY,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
OH,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
OK,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
OR,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
PA,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
RI,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
SC,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
SD,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
TN,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
TX,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
UT,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
VA,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
VT,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
WA,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
WI,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
WV,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
WY,trn_freight_road,Light truck,BEV,2025,IRA_45W_light-truck_tax-credit,-0.03352
AK,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
AL,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
AR,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
AZ,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
CA,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
CO,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
CT,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
DC,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
DE,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
FL,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
GA,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
HI,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
IA,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
ID,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
IL,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
IN,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
KS,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
KY,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
LA,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
MA,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
MD,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
ME,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
MI,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
MN,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
MO,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
MS,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
MT,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
NC,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
ND,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
NE,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
NH,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
NJ,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
NM,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
NV,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
NY,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
OH,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
OK,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
OR,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
PA,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
RI,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
SC,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
SD,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
TN,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
TX,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
UT,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
VA,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
VT,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
WA,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
WI,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
WV,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
WY,trn_freight_road,Light truck,BEV,2030,IRA_45W_light-truck_tax-credit,-0.03352
AK,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
AL,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
AR,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
AZ,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
CA,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
CO,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
CT,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
DC,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
DE,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
FL,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
GA,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
HI,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
IA,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
ID,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
IL,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
IN,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
KS,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
KY,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
LA,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
MA,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
MD,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
ME,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
MI,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
MN,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
MO,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
MS,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
MT,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
NC,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
ND,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
NE,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
NH,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
NJ,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
NM,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
NV,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
NY,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
OH,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
OK,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
OR,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
PA,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
RI,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
SC,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
SD,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
TN,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
TX,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
UT,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
VA,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
VT,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
WA,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
WI,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
WV,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
WY,trn_freight_road,Light truck,BEV,2035,IRA_45W_light-truck_tax-credit,0
AK,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
AL,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
AR,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
AZ,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
CA,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
CO,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
CT,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
DC,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
DE,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
FL,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
GA,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
HI,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
IA,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
ID,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
IL,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
IN,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
KS,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
KY,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
LA,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
MA,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
MD,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
ME,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
MI,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
MN,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
MO,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
MS,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
MT,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
NC,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
ND,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
NE,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
NH,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
NJ,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
NM,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
NV,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
NY,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
OH,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
OK,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
OR,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
PA,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
RI,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
SC,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
SD,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
TN,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
TX,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
UT,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
VA,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
VT,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
WA,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
WI,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
WV,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
WY,trn_freight_road,Light truck,BEV,2040,IRA_45W_light-truck_tax-credit,0
AK,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
AL,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
AR,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
AZ,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
CA,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
CO,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
CT,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
DC,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
DE,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
FL,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
GA,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
HI,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
IA,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
ID,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
IL,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
IN,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
KS,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
KY,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
LA,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
MA,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
MD,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
ME,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
MI,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
MN,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
MO,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
MS,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
MT,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
NC,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
ND,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
NE,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
NH,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
NJ,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
NM,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
NV,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
NY,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
OH,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
OK,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
OR,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
PA,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
RI,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
SC,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
SD,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
TN,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
TX,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
UT,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
VA,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
VT,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
WA,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
WI,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
WV,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
WY,trn_freight_road,Light truck,BEV,2045,IRA_45W_light-truck_tax-credit,0
AK,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
AL,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
AR,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
AZ,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
CA,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
CO,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
CT,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
DC,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
DE,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
FL,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
GA,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
HI,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
IA,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
ID,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
IL,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
IN,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
KS,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
KY,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
LA,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
MA,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
MD,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
ME,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
MI,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
MN,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
MO,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
MS,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
MT,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
NC,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
