INPUT_TABLE
Variable ID
GLIMPSEPFStdTechUpBoundP1

region,sector,subsector,tech,year,policy-name
Africa_Southern,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2040,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Africa_Southern,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2045,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Africa_Southern,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2050,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Africa_Western,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2025,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Africa_Western,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2030,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Africa_Western,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2035,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Africa_Western,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2040,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Africa_Western,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2045,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Africa_Western,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2050,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Australia_NZ,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2025,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Australia_NZ,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2030,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Australia_NZ,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2035,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Australia_NZ,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2040,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Australia_NZ,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2045,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Australia_NZ,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2050,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Argentina,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2025,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Argentina,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2030,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Argentina,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2035,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Argentina,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2040,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Argentina,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2045,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Argentina,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2050,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Brazil,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2025,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Brazil,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2030,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Brazil,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2035,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Brazil,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2040,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Brazil,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2045,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Brazil,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2050,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Canada,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2025,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Canada,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2030,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Canada,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2035,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Canada,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2040,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Canada,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2045,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Canada,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2050,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Central America and Caribbean,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2025,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Central America and Caribbean,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2030,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Central America and Caribbean,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2035,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Central America and Caribbean,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2040,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Central America and Caribbean,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2045,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Central America and Caribbean,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2050,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Central Asia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2025,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Central Asia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2030,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Central Asia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2035,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Central Asia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2040,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Central Asia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2045,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Central Asia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2050,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
China,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2025,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
China,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2030,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
China,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2035,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
China,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2040,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
China,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2045,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
China,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2050,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Colombia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2025,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Colombia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2030,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Colombia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2035,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Colombia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2040,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Colombia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2045,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Colombia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2050,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
EU-12,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2025,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
EU-12,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2030,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
EU-12,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2035,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
EU-12,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2040,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
EU-12,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2045,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
EU-12,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2050,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
EU-15,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2025,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
EU-15,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2030,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
EU-15,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2035,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
EU-15,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2040,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
EU-15,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2045,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
EU-15,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2050,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Ukraine,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2025,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Ukraine,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2030,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Ukraine,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2035,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Ukraine,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2040,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Ukraine,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2045,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Ukraine,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2050,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Europe_Non_EU,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2025,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Europe_Non_EU,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2030,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Europe_Non_EU,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2035,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Europe_Non_EU,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2040,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Europe_Non_EU,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2045,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Europe_Non_EU,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2050,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
European Free Trade Association,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2025,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
European Free Trade Association,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2030,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
European Free Trade Association,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2035,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
European Free Trade Association,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2040,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
European Free Trade Association,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2045,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
European Free Trade Association,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2050,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
India,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2025,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
India,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2030,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
India,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2035,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
India,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2040,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
India,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2045,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
India,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2050,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Indonesia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2025,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Indonesia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2030,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Indonesia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2035,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Indonesia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2040,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Indonesia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2045,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Indonesia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2050,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Japan,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2025,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Japan,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2030,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Japan,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2035,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Japan,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2040,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Japan,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2045,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Japan,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2050,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Mexico,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2025,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Mexico,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2030,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Mexico,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2035,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Mexico,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2040,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Mexico,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2045,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Mexico,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2050,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Middle East,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2025,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Middle East,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2030,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Middle East,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2035,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Middle East,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2040,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Middle East,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2045,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Middle East,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2050,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Pakistan,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2025,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Pakistan,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2030,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Pakistan,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2035,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Pakistan,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2040,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Pakistan,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2045,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Pakistan,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2050,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Russia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2025,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Russia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2030,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Russia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2035,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Russia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2040,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Russia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2045,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Russia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2050,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
South Africa,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2025,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
South Africa,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2030,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
South Africa,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2035,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
South Africa,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2040,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
South Africa,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2045,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
South Africa,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2050,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
South America_Northern,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2025,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
South America_Northern,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2030,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
South America_Northern,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2035,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
South America_Northern,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2040,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
South America_Northern,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2045,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
South America_Northern,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2050,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
South America_Southern,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2025,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
South America_Southern,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2030,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
South America_Southern,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2035,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
South America_Southern,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2040,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
South America_Southern,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2045,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
South America_Southern,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2050,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
South Asia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2025,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
South Asia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2030,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
South Asia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2035,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
South Asia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2040,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
South Asia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2045,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
South Asia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2050,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Southeast Asia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2025,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Southeast Asia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2030,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Southeast Asia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2035,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Southeast Asia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2040,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Southeast Asia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2045,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Southeast Asia,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2050,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Taiwan,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2025,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Taiwan,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2030,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Taiwan,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2035,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Taiwan,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2040,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
Taiwan,elec_coal (conv pul CCS),coal (conv pul CCS),coal (conv pul CCS) (dry cooling),2045,tchBnd_Up_Egu_Acr_Reg89920899072658907200090726609158463
