########## Scenario Component Metadata ##########
#Scenario component type: Tech Bound
#Sector: All
#Technologies: elect_td_bld : rooftop_pv=>rooftop_pv : rooftop_pv : EJ;
#Constraint: Lower
#Treatment: Across Selected Regions
#Policy name: Lo_All_Tech_Reg2
#Market name: Lo_All_Tech_Reg_Mkt2
#Regions: AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,USA
#Table data:2025 , 1.55
#Table data:2030 , 2.01
#Table data:2035 , 2.52
#Table data:2040 , 3.03
#Table data:2045 , 3.44
#Table data:2050 , 3.79
#################################################
INPUT_TABLE
Variable ID
GLIMPSEPFStdTechLoBoundP1-Nest

region,sector,nested-subsector,subsector,tech,year,policy-name
CO,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
CO,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
CO,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
CT,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
CT,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
CT,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
CT,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
CT,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
CT,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
DC,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
DC,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
DC,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
DC,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
DC,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
DC,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
DE,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
DE,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
DE,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
DE,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
DE,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
DE,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
FL,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
FL,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
FL,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
FL,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
FL,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
FL,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
GA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
GA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
GA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
GA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
GA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
GA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
HI,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
HI,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
HI,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
HI,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
HI,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
HI,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
IA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
IA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
IA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
IA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
IA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
IA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
ID,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
ID,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
ID,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
ID,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
ID,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
ID,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
IL,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
IL,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
IL,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
IL,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
IL,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
IL,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
IN,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
IN,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
IN,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
IN,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
IN,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
IN,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
KS,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
KS,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
KS,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
KS,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
KS,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
KS,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
KY,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
KY,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
KY,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
KY,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
KY,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
KY,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
LA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
LA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
LA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
LA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
LA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
LA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
MA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
MA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
MA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
MA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
MA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
MA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
MD,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
MD,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
MD,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
MD,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
MD,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
MD,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
ME,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
ME,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
ME,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
ME,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
ME,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
ME,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
MI,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
MI,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
MI,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
MI,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
MI,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
MI,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
MN,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
MN,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
MN,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
MN,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
MN,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
MN,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
MO,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
MO,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
MO,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
MO,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
MO,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
MO,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
MS,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
MS,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
MS,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
MS,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
MS,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
MS,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
MT,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
MT,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
MT,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
MT,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
MT,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
MT,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
NC,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
NC,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
NC,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
NC,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
NC,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
NC,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
ND,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
ND,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
ND,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
ND,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
ND,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
ND,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
NE,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
NE,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
NE,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
NE,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
NE,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
NE,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
NH,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
NH,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
NH,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
NH,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
NH,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
NH,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
NJ,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
NJ,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
NJ,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
NJ,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
NJ,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
NJ,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
NM,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
NM,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
NM,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
NM,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
NM,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
NM,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
NV,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
NV,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
NV,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
NV,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
NV,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
NV,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
NY,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
NY,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
NY,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
NY,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
NY,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
NY,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
OH,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
OH,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
OH,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
OH,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
OH,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
OH,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
OK,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
OK,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
OK,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
OK,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
OK,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
OK,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
OR,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
OR,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
OR,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
OR,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
OR,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
OR,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
PA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
PA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
PA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
PA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
PA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
PA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
RI,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
RI,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
RI,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
RI,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
RI,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
RI,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
SC,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
SC,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
SC,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
SC,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
SC,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
SC,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
SD,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
SD,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
SD,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
SD,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
SD,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
SD,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
TN,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
TN,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
TN,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
TN,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
TN,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
TN,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
TX,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
TX,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
TX,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
TX,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
TX,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
TX,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
UT,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
UT,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
UT,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
UT,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
UT,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
UT,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
VA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
VA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
VA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
VA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
VA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
VA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
VT,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
VT,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
VT,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
VT,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
VT,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
VT,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
WA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
WA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
WA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
WA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
WA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
WA,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
WI,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
WI,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
WI,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
WI,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
WI,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
WI,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
WV,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
WV,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
WV,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
WV,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2040,3.03
WV,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2045,3.44
WV,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2050,3.79
WY,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2025,1.55
WY,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2030,2.01
WY,Lo_All_Tech_Reg2,Lo_All_Tech_Reg_Mkt2,subsidy,2035,2.52
